ID,votos
40000000077,124181.0625
40000000078,94922.5
40000000079,21781.5625
40000000080,544.0625
40000000081,97552.25
40000000082,106173.875
40000000083,34716.875
40000000085,526.8125
40000000086,141131.5
40000000087,90603
40000000088,1387.9444444444443
40000000089,40307.125
40000000090,1456.875
40000000091,3774.0625
40000000092,804.75
40000000093,3991.4375
40000000094,3207.25
40000000095,11730.8125
40000000096,10915.6875
40000000097,1047.9375
40000000098,1573.0625
40000000185,1380.6875
40000000338,3446.0625
40000000339,14126.1875
40000000340,54360.8125
40000000341,25016.0625
40000000342,9934.5625
40000000344,2637.375
40000000345,104234.9375
40000000346,1431.8125
40000000347,39926.0625
40000000348,6181
40000000349,121071.0625
40000000350,1218.1875
40000000351,16371.1875
40000000353,153027.6875
40000000601,7387.25
40000000602,9099.3125
40000000616,805.5625
40000000617,805.5625
40000000640,805.5625
40000000713,1097.5625
40000000718,1384.5625
40000000719,2668
40000000720,5157.8125
40000000722,1276.8235294117646
40000000723,1472.142857142857
40000000744,906.6875
40000000746,1161.875
40000000749,8446.6875
40000000750,1358.0625
40000000752,1161.875
40000000753,874.25
40000000862,2189.6875
40000000865,16062.1875
40000000874,2163.8125
40000000961,656.9583333333334
40000001042,1162.75
40000001121,8639.9375
40000001202,2163.1875
50000000003,2205.8125
50000000005,1586.0625
50000000008,2922.9375
50000000010,892.7222222222222
50000000011,2397.5
50000000012,1454.625
50000000014,1007.8125
50000000016,892.7222222222222
50000000017,2098.625
50000000019,1124.4375
50000000020,1309.1875
50000000024,1240.75
50000000027,1866.9375
50000000035,2645.75
50000000039,1363.3125
50000000042,892.7222222222222
50000000043,892.7222222222222
50000000051,3334.3125
50000000053,6807.9375
50000000061,3200.705882352941
50000000066,15031.0625
50000000068,892.7222222222222
50000000072,892.7222222222222
50000000073,2263.9375
50000000075,1345.0555555555557
50000000078,892.7222222222222
50000000079,892.7222222222222
50000000080,1986.5
50000000084,892.7222222222222
50000000120,83451.5
50000000121,142941.625
50000000122,1382.1764705882354
50000000123,158375.375
50000000124,2668.5625
50000000126,6073.25
50000000127,1057.9375
50000000128,1983.8125
50000000129,2074.6875
50000000131,68709.9375
50000000132,79361.6875
50000000133,91475.625
50000000134,74165.4375
50000000135,108718
50000000136,113230.125
50000000137,61543.75
50000000138,40875.5625
50000000139,13794.9375
50000000140,1131.611111111111
50000000141,72080.25
50000000142,72966
50000000143,1387.125
50000000144,83991.5625
50000000145,134997.6875
50000000146,94262.9375
50000000147,115432.125
50000000148,56027.8125
50000000149,99894.75
50000000150,85225.4375
50000000151,48353.875
50000000159,100447.625
50000000160,93229.9375
50000000161,63988.5
50000000162,1355.0625
50000000163,1355.0625
50000000164,102821.8125
50000000166,3589.375
50000000167,82853.8125
50000000168,83603.125
50000000169,86697.4375
50000000170,3750.25
50000000178,15781.25
50000000183,60406.5625
50000000190,2540.25
50000000194,3288.75
50000000198,3602.3125
50000000199,18781.6875
50000000202,80814.9375
50000000204,2542.3125
50000000208,7375
50000000209,6743.3125
50000000213,1036.375
50000000229,5215
50000000230,9857.875
50000000231,1438.0625
50000000232,1795.25
50000000233,1472.142857142857
50000000235,841.625
50000000236,2171.75
50000000237,7717.9375
50000000260,4022.6875
50000000261,4607.8125
50000000268,1238.0625
50000000275,9507.0625
50000000433,10195.5
50000000434,917.75
50000000436,711.5294117647059
50000000441,917.75
50000000448,8695.25
50000000450,1764.125
50000000452,1380.6875
50000000454,828.625
50000000456,1320.125
50000000457,37671.8125
50000000465,7431.625
50000000466,67308.75
50000000467,4284.4375
50000000468,2901.5
50000000469,4441.375
50000000471,2153.1875
50000000485,2018
50000000494,559.25
50000000495,1070.9375
50000000496,16277
50000000497,1324.4736842105262
50000000498,154376.3125
50000000499,4828
50000000500,36211.375
50000000501,1439.375
50000000503,1002.625
50000000538,3162.8125
50000000539,3089.0625
50000000544,11356.1875
50000000545,784.25
50000000547,784.25
50000000549,2690.3125
50000000551,56645.625
50000000552,1128.4375
50000000626,126979.6875
50000000627,78041.9375
50000000628,67527.375
50000000629,42279.375
50000000630,164217.6875
50000000631,45343
50000000632,1509.375
50000000634,44594.625
50000000635,17482.1875
50000000637,110026.125
50000000639,153590.5
50000000640,1365.3125
50000000641,2025.875
50000000642,154762.8125
50000000643,155549.8125
50000000644,22414.8125
50000000646,1701.4375
50000000651,26175.75
50000000652,1916.5
50000000653,37755.5
50000000654,22727.625
50000000655,116650.8125
50000000656,2804
50000000657,4310.1875
50000000659,2085.5
50000000660,1253.4375
50000000661,74634.1875
50000000665,2716.6875
50000000667,55522.6875
50000000668,3058.5625
50000000669,917.75
50000000670,37697.1875
50000000671,5871.6875
50000000672,36279.75
50000000674,149273.125
50000000677,4777.3125
50000000680,2511.4375
50000000681,45623.375
50000000682,2252.1875
50000000683,59427.5625
50000000684,2620.3125
50000000686,3118.875
50000000688,10082.5625
50000000689,3118.875
50000000690,3535.4375
50000000691,3118.875
50000000704,3329.1176470588234
50000000843,2510.5
50000000847,4189.5
50000000848,1554.3529411764705
50000000856,3183.125
50000000864,7385.1875
50000000870,1394.25
50000000873,9462.5625
50000001014,41241.8125
50000001020,2339.875
50000001063,3248.6875
50000001067,1238.0625
50000001115,3054
50000001148,6398.375
60000000064,3196.9375
60000000065,1487.5
60000000066,4242.3125
60000000067,7037.1875
60000000068,11226.3125
60000000069,7037.1875
60000000071,7451.4375
60000000073,5522.125
60000000074,1195.3125
60000000079,11987.9375
60000000082,2924.8125
60000000083,17847.0625
60000000084,1983.8125
60000000087,6921.625
60000000088,5084.4375
60000000089,4824.125
60000000090,24388.75
60000000096,2000.3125
60000000097,2636.25
60000000243,9406.625
60000000246,90475.8125
60000000247,2356.8125
60000000251,3135.75
60000000252,917.75
60000000253,917.75
60000000254,3887.625
60000000255,805.5625
60000000256,17127.5
60000000257,2847.8125
60000000259,1108.6875
60000000260,1108.6875
60000000261,1108.6875
60000000262,1108.6875
60000000263,1108.6875
60000000264,2231.25
60000000265,3725.375
60000000266,1108.6875
60000000267,1307.375
60000000268,1108.6875
60000000269,1108.6875
60000000270,6339.3125
60000000271,85160.4375
60000000372,5375.75
60000000375,2373.25
60000000379,1407.75
60000000380,1957.3125
60000000383,1226
60000000385,1519.25
60000000386,1795.9375
60000000390,1220.125
60000000391,2446.0625
60000000395,1226
60000000397,2583.8125
60000000402,3061
60000000403,867.4375
60000000414,3278.1875
60000000421,1716.5625
60000000423,838.375
60000000424,664.6875
60000000425,1288.2941176470588
60000000426,1308.125
60000000427,2197.1875
60000000428,716.1875
60000000429,1263.4
60000000430,1264.8181818181818
60000000431,1053.8125
60000000438,3295.4375
60000000571,37489.125
60000000572,113885.8125
60000000573,1087.5555555555557
60000000574,124280.625
60000000575,17207.4375
60000000576,1403.235294117647
60000000579,60762.4375
60000000580,33652.4375
60000000582,917.75
60000000583,34399.0625
60000000584,917.75
60000000585,1977
60000000586,128585.5
60000000587,2650.5625
60000000588,910
60000000589,910
60000000590,910
60000000592,1983.8125
60000000594,771.875
60000000595,962.125
60000000597,9949.1875
60000000599,66250.375
60000000601,850.1875
60000000602,1108.6875
60000000634,25540.875
60000000635,24508.375
60000000637,69893.9375
60000000638,3438.5625
60000000639,986.0625
60000000640,4288.9375
60000000641,574.1904761904761
60000000642,1207.1764705882354
60000000643,138833.5
60000000644,2899.1875
60000000649,1238.0625
60000000650,1238.0625
60000000654,6478.25
60000000655,156345
60000000658,2237
60000000659,887.0454545454545
60000000663,917.125
60000000664,1263
60000000665,917.125
60000000666,23796.1875
60000000670,11840
60000000772,1716.5625
60000000773,73694.6875
60000000775,55060.375
60000000776,4149.3125
60000000777,4441.375
60000000778,92665.5625
60000000781,78211.0625
60000000783,2836
60000000784,6670
60000000785,88299.625
60000000787,32423.5
60000000788,46699.375
60000000789,63659.25
60000000790,75811.875
60000000792,87526.625
60000000793,77987.1875
60000000795,86064.875
60000000796,178756.875
60000000800,7484.0625
60000000801,98263.75
60000000802,1847.375
60000000803,3005.75
60000000806,138231.875
60000000808,2059.625
60000000810,2329.75
60000000896,1329.375
60000000920,1716.5625
60000000942,2136.8125
60000000957,103980.8125
60000000962,986.0625
60000000992,917.75
60000000994,1087.5555555555557
60000000995,1087.5555555555557
60000000999,1108.6875
60000001000,867.4375
60000001049,910
70000000157,838.25
70000000164,3012.375
70000000165,2226.25
70000000168,6580.5
70000000169,1476.125
70000000170,1377.75
70000000171,24900.4375
70000000172,1530.75
70000000174,1375.1666666666667
70000000175,3276.4375
70000000176,1450.4375
70000000177,917.75
70000000178,917.75
70000000179,2003.1875
70000000180,1447.0588235294117
70000000439,3666.875
70000000440,91868.0625
70000000442,1785.4375
70000000444,4016.1875
70000000445,18188.3125
70000000446,7789.8125
70000000447,65844.875
70000000448,70896.5625
70000000449,13866.375
70000000450,23103.5
70000000451,7016.125
70000000453,4525.625
70000000454,57982.3125
70000000455,7280
70000000456,1790.8823529411766
70000000457,4407.0625
70000000458,9835.0625
70000000459,4021.75
70000000460,34256
70000000582,1060.875
70000000657,2598.125
70000000658,1334.4375
70000000659,2952.3125
70000000660,7037.25
70000000661,37029.3125
70000000662,8168
70000000663,7534.0625
70000000665,7008.125
70000000666,9802.0625
70000000667,6830.4375
70000000668,11659
70000000669,4734.6875
70000000670,875.1764705882352
70000000671,2546.625
70000000672,94671.625
70000000673,2352.0625
70000000674,1052.75
70000000675,4937.75
70000000676,98882.9375
70000000813,1223.9375
70000000824,50866.875
70000000825,85779.875
70000000826,9672
70000000827,5654
70000000828,120685.625
70000000829,2723.875
70000000830,3950
70000000831,105961.625
70000000832,2030.235294117647
70000000835,70034.5
70000000838,2196.25
70000000839,3880.3125
70000000840,4824.125
70000000841,79280.125
70000000842,67888.4375
70000000891,87850.3125
70000000892,25388.8125
70000000893,7267.9375
70000000894,94216.5625
70000000895,29792
70000000896,4441.375
70000000897,2806.125
70000000898,18997.375
70000000899,1069.25
70000000900,3381.1875
70000000904,43820.75
70000000909,1380.6875
70000000912,917.75
70000000913,2007.0625
70000000914,1405.8125
70000000915,5030
70000001061,1099.4375
70000001062,2586.5625
70000001063,1099.4375
70000001065,1405.8125
70000001066,1914.1875
70000001068,1663.1875
70000001069,2142.625
70000001070,32218.25
70000001071,13787.4375
70000001072,1378.9375
70000001073,3687.5882352941176
70000001074,5221.8125
70000001075,91317.5
70000001076,1297.625
70000001077,4673.0625
70000001078,934.5625
70000001079,33701.125
70000001080,1743.25
70000001081,159232.4375
70000001082,3143.5625
70000001083,6921.625
70000001085,4321.3125
70000001483,973.4705882352941
70000001484,60164
80000000009,1309.375
80000000010,2245.1875
80000000011,2949.1875
80000000164,27212.6875
80000000167,87575.1875
80000000168,3008.0625
80000000169,66443.625
80000000170,17449
80000000171,6649.5625
80000000172,5800.3125
80000000174,1300.9375
80000000175,31461
80000000177,2008.6875
80000000178,20284
80000000179,57760.5625
80000000181,21410.5
80000000182,6598.125
80000000183,1729.1875
80000000184,29627.9375
80000000185,1301.3529411764705
80000000187,2473.625
80000000188,70532.625
80000000338,3064.0625
80000000339,2288.125
80000000340,1299.125
80000000342,1299.125
80000000343,50748.875
80000000344,3143.0588235294117
80000000345,1645.1875
80000000346,4937.75
80000000347,55253.1875
80000000348,8998.125
80000000350,1627.75
80000000351,5515.3125
80000000353,4004.625
80000000354,94257.5625
80000000355,18093.375
80000000357,94432.3125
80000000359,1947.1875
80000000362,1273.7
80000000363,2596.5
80000000384,5954.75
80000000386,13460.875
80000000387,132205.625
80000000388,6285.5625
80000000389,2685.875
80000000390,1063.0625
80000000391,11559.125
80000000392,9805.625
80000000393,6946.3125
80000000394,5393.9375
80000000398,4330.4375
80000000399,104531.1875
80000000400,70364.4375
80000000401,4030.1875
80000000402,109505.75
80000000403,3662.9375
80000000404,5361.625
80000000406,12440
80000000431,1253.4375
80000000432,1426.5625
80000000434,13132.125
80000000435,12054.5
80000000436,12130.875
80000000437,5606.625
80000000438,25751.375
80000000439,8395.25
80000000443,7203
80000000444,16542.75
80000000446,2019.875
80000000448,1609.5
80000000449,1961.625
80000000450,2061.875
80000000451,863.1875
80000000452,2144.0625
80000000453,3757.5625
80000000454,21381.625
80000000455,2411.75
80000000456,2947.1875
80000000457,3099.1875
80000000458,1654.5625
80000000459,3438.3125
80000000460,107526.25
80000000461,133489.0625
80000000462,10771.25
80000000463,1349.9375
80000000464,5033.3125
80000000465,2349.625
80000000466,2526.75
80000000468,27732.3125
80000000469,895.375
80000000470,25634.75
80000000471,43760.25
80000000472,1716.5625
80000000478,73358.3125
80000000479,83082.0625
80000000481,70547.0625
80000000482,6347.125
80000000483,2874.8125
80000000488,2839.75
80000000492,981.875
80000000493,1878
80000000496,576.9375
80000000497,1168.6875
80000000509,2197.1875
80000000510,45883.6875
80000000512,7362
80000000513,1395.8333333333333
80000000514,1613.4375
80000000515,1844.4375
80000000516,1044.0625
80000000517,23725.1875
80000000518,1423.6875
80000000519,885.75
80000000520,721.5
80000000521,711.7647058823529
80000000710,1085.7777777777778
80000000725,819.375
80000000728,1573.625
80000000729,656.9583333333334
80000000750,804.75
80000000755,1573.625
80000000792,81226
80000000799,4951.375
80000000803,1272.5625
80000000807,922.95
80000000849,4079
90000000006,827.6875
90000000007,827.6875
90000000008,1157.5625
90000000009,948.8125
90000000010,1468.375
90000000011,827.6875
90000000300,5175.4375
90000000301,40698.4375
90000000304,4720.1875
90000000306,1823.6875
90000000307,13260.75
90000000308,6887.875
90000000309,3761.0625
90000000310,2329.75
90000000311,7122.75
90000000312,2352.5625
90000000313,773.6
90000000314,6680.1875
90000000324,91627.875
90000000328,100642.875
90000000330,4515
90000000333,84933
90000000348,67629.875
90000000362,20273.125
90000000515,2147.375
90000000524,4330.5
90000000569,2070.125
90000000603,1159.4375
90000000604,5422.6875
90000000611,87489.5625
90000000612,1082.625
90000000613,94416.3125
90000000615,145561.0625
90000000616,2556.8260869565215
90000000618,4978.125
90000000619,82981.625
90000000625,81505
90000000629,819.375
90000000630,819.375
90000000632,1537.8235294117646
90000000633,1801
90000000635,1104.8823529411766
90000000711,154580.625
90000000712,143656.5625
90000000713,1101.5833333333333
90000000715,117513.1875
90000000716,883.3125
90000000717,70718.6875
90000000718,121470.6875
90000000719,87106.25
90000000720,134763.1875
90000000721,68889.625
90000000732,151820.8125
90000000733,2669.625
90000000734,2669.625
90000000735,144121.25
90000000736,2668.5625
90000000738,149996.875
90000000739,89580.0625
90000000740,89304.5
90000000741,106144.1875
90000000742,725.5
90000000743,116467.6875
90000000744,137596.75
90000000746,1621.0625
90000001170,12410
90000001192,654.4375
90000001226,917.75
90000001246,827.6875
90000001254,867.4375
100000000094,2901.5
100000000095,2000.75
100000000096,2476.4375
100000000097,2643.8125
100000000103,1900
100000000107,49042.8125
100000000112,29177.5625
100000000115,12735.75
100000000117,42874.8125
100000000204,1436.5
100000000205,4745.75
100000000206,43428.25
100000000209,960.4375
100000000210,4183.875
100000000211,1105.55
100000000212,49162.75
100000000218,1105.55
100000000220,1405.4375
100000000221,1093.8125
100000000222,1105.55
100000000223,3056.9375
100000000226,8352.75
100000000253,43999.5
100000000255,20019.375
100000000256,2733.75
100000000257,2114
100000000258,26037.0625
100000000259,37281.75
100000000262,85052.5625
100000000264,9193.9375
100000000267,1381
100000000270,2877.6875
100000000276,1071.875
100000000277,9714.8125
100000000281,4371.0625
100000000282,2330.6875
100000000283,973.4705882352941
100000000284,4252.9375
100000000285,8362.6875
100000000487,2456.6875
100000000488,1756.125
100000000489,52285.375
100000000490,60038.75
100000000491,19694.375
100000000492,1365.3125
100000000493,1756.125
100000000495,2352.5625
100000000496,1516.375
100000000497,1756.125
100000000498,1516.375
100000000499,3209.4375
100000000500,1516.375
100000000501,35560.25
100000000505,59316.875
100000000506,4104.75
100000000507,12501.5625
100000000508,1719.3125
100000000510,67067.5
100000000514,31186.125
100000000518,1756.125
100000000524,1016.875
100000000530,3858.375
100000000533,1516.375
100000000539,1324.16
100000000544,1403
100000000548,2922.9375
100000000549,1300.9375
100000000562,46587.0625
100000000563,108164.3125
100000000565,1982.5
100000000567,88393.0625
100000000569,66408.3125
100000000570,102400.3125
100000000571,54809.5
100000000573,27117.3125
100000000574,4441.375
100000000577,737.6875
100000000579,33937.9375
100000000580,6936.4375
100000000581,58998.1875
100000000582,2416.5625
100000000583,2196.5
100000000586,121071.0625
100000000589,1441
100000000590,65335.5625
100000000591,90603
100000000592,1887.4375
100000000595,5282.4375
100000000596,1789.625
100000000600,2069.8125
100000000602,2126.25
100000000603,85160.5625
100000000604,3337.5625
100000000605,32544.375
100000000606,7409.9375
100000000607,1789.625
100000000609,2769.875
100000000610,995.875
100000000612,21741.8125
100000000613,64292.8125
100000000615,56311.625
100000000619,20311.75
100000000621,37298.9375
100000000622,4824.125
100000000623,1789.625
100000000624,851.9411764705883
100000000626,13116.125
100000000627,82074.375
100000000628,92622.1875
100000000629,6316.3125
100000000781,83532.9375
100000000783,6235.9375
100000000785,83257.375
100000000787,700.8235294117648
100000000791,1105.55
100000000794,4364.875
100000000795,3774.0625
100000000801,1355
100000000802,7280.6875
100000000809,32909.25
100000000831,6568.5
100000000832,12474.3125
100000000970,2985
100000001009,1158.25
100000001088,1263.5882352941176
100000001090,1263.5882352941176
110000000008,13138.8125
110000000009,92347.8125
110000000010,24432
110000000011,139893.875
110000000012,16383.6875
110000000013,24308.9375
110000000015,9700.625
110000000016,6210.25
110000000017,102797.9375
110000000018,138157.125
110000000020,16625.1875
110000000021,5259
110000000022,6378.625
110000000023,86890.5625
110000000024,19167.25
110000000025,4242.3125
110000000032,4397.375
110000000042,4026.5
110000000044,4541.3125
110000000156,9537.5
110000000157,945.5
110000000163,35935.625
110000000164,1909.0625
110000000166,5807.125
110000000169,917.75
110000000170,988.625
110000000171,917.75
110000000172,2429.875
110000000174,1345.5
110000000179,3046.125
110000000257,867.4375
110000000266,1642.6875
110000000296,7595.125
110000000297,134970.875
110000000298,53822.1875
110000000299,83332.0625
110000000300,2884.9375
110000000301,75687.6875
110000000302,1443.8125
110000000304,142039.875
110000000305,7435.8125
110000000317,74421.875
110000000321,2162.5
110000000323,3573.6875
110000000399,14372.5625
110000000400,8724.5
110000000401,128136.8125
110000000402,105480
110000000404,2142.5625
110000000412,6899.625
110000000434,4068.375
110000000435,9495.6875
110000000438,93708.4375
110000000521,7648.6875
110000000522,5560.25
110000000523,7427.625
110000000541,116467.6875
120000000006,1218.6875
120000000007,1274.5625
120000000021,86850
120000000024,15042.875
120000000027,3185.1875
120000000052,55117.75
120000000063,30017.625
120000000064,5383.5
120000000069,6113.25
120000000071,15790.4375
120000000072,98000.625
120000000073,19310.0625
120000000080,2422.125
120000000088,2924.1875
120000000097,18003.6875
120000000099,2918.3888888888887
120000000103,12059.5625
120000000104,6083
120000000106,4404.6875
120000000107,8458.5
120000000108,42575.5625
120000000109,96386.0625
120000000110,51425.9375
120000000111,80511.625
120000000112,4303.5
120000000113,4764.125
120000000115,161401.9375
120000000116,109243.75
120000000117,87772.0625
120000000118,3257.125
120000000119,12634.25
120000000120,6282.125
120000000121,19240.875
120000000122,19167.25
120000000123,1633.3125
120000000124,4307
120000000125,4576.0625
120000000127,5049.25
120000000130,1770.5
120000000131,4312.9375
120000000133,2249.8125
120000000134,4307
120000000135,5162.1875
120000000137,2028.5
120000000138,4307
120000000139,4307
120000000140,4307
120000000141,4329.6875
120000000142,2377
120000000143,26686.6875
120000000144,5333.5
120000000145,5162.1875
120000000146,2240.4375
120000000147,4307
120000000416,6416.6875
120000000417,20179.1875
120000000418,5479.75
120000000420,7116
120000000421,5837.5
120000000422,6179.4375
120000000424,4288.9375
120000000425,6282.1875
120000000426,5522.125
120000000427,9900.125
120000000430,2675.75
120000000431,9823.875
120000000435,14616.25
120000000436,3362.25
120000000437,17970.75
120000000443,13581.375
120000000444,5103.875
120000000446,4753.125
120000000464,2144.0625
120000000485,1684
120000000490,2453.875
120000000491,4415.3125
120000000496,2979.875
120000000497,120880.5
120000000498,100357.8125
120000000499,61726.125
120000000500,99205.8125
120000000501,2028.5
120000000502,44340.3125
120000000503,42305.1875
120000000504,9621.75
120000000505,8758.125
120000000506,20127.25
120000000507,22873
120000000508,90194.625
120000000510,12840.5
120000000512,9854.6875
120000000513,18281.125
120000000515,36419.875
120000000516,54299
120000000517,162360.875
120000000589,4581.9375
120000000630,27847.75
120000000663,17908.4375
120000000673,19167.25
130000000111,1256
130000000112,150386.625
130000000115,3425.9375
130000000116,3077.75
130000000117,1256
130000000118,4060.0625
130000000119,1728.4375
130000000120,70741.25
130000000122,126836.875
130000000123,937.5
130000000124,35855.8125
130000000125,2084.75
130000000127,48018.125
130000000128,1355.0625
130000000129,985.9375
130000000131,2672.6875
130000000132,6555.1875
130000000133,78815.75
130000000134,70406.5
130000000135,20886.25
130000000137,25388.8125
130000000138,585.9375
130000000139,585.9375
130000000140,585.9375
130000000141,20713.375
130000000142,1338.5
130000000143,4408
130000000144,1355.0625
130000000147,1355.0625
130000000148,1338.5
130000000149,68274.8125
130000000150,1355.0625
130000000152,51529.375
130000000275,1219.625
130000000276,2559.8125
130000000277,1428.9375
130000000278,2759.75
130000000279,1051.9375
130000000280,4052.8125
130000000281,2238.4375
130000000282,1041.5625
130000000283,2497.6875
130000000284,1216.375
130000000285,879.375
130000000286,1754.8235294117646
130000000287,546.5
130000000288,1808.3125
130000000289,3747.25
130000000290,2608.875
130000000291,1148
130000000292,644.75
130000000296,1286.0625
130000000300,1716.5625
130000000302,986.0625
130000000313,1073.2777777777778
130000000314,2264.6875
130000000315,2922.9375
130000000316,6219.0625
130000000317,4716.3125
130000000327,828.75
130000000329,10663.75
130000000330,1955.8125
130000000331,2808.9375
130000000332,1433.875
130000000333,13116.125
130000000336,4457.4375
130000000337,9566.0625
130000000338,1433.875
130000000341,1433.875
130000000342,2373.875
130000000343,2373.875
130000000344,188888.0625
130000000345,1329.375
130000000346,92326.25
130000000347,30423.5625
130000000348,1433.875
130000000349,2373.875
130000000350,5118.625
130000000351,1324.4736842105262
130000000353,1273.7
130000000356,877.6111111111111
130000000358,5118.625
130000000359,122644.5625
130000000360,57078.8125
130000000361,1534.125
130000000362,2234.4375
130000000364,1922.9375
130000000366,4206.1875
130000000367,5141.375
130000000369,25540.875
130000000370,576.9375
130000000371,998.4375
130000000372,869.0625
130000000373,15913.375
130000000374,102809.75
130000000375,869.0625
130000000376,1966.4375
130000000377,4238.3125
130000000378,4692.8125
130000000379,3526.9375
130000000380,2672.1875
130000000381,1534.125
130000000383,1937.8125
130000000384,3085.6875
130000000385,6664.5
130000000386,4317.5625
130000000387,2595.8125
130000000388,4382.3125
130000000389,13463.25
130000000391,3393.6875
130000000392,3847.5
130000000393,4920.9375
130000000394,1942.5
130000000396,66616.125
130000000397,4430.4375
130000000398,117834.1875
130000000399,2253.125
130000000400,4868.8125
130000000401,6510.9375
130000000402,15453.4375
130000000403,2759.25
130000000404,40183.5625
130000000405,5889.5
130000000406,4719.4375
130000000407,1308.125
130000000409,4382.3125
130000000410,4622.25
130000000411,3321.8125
130000000412,942.5
130000000415,2511.4375
130000000417,4430.4375
130000000418,4430.4375
130000000424,1676.375
130000000432,10056.5625
130000000439,90632.8125
130000000449,1356.888888888889
130000000451,1356.888888888889
130000000453,1356.888888888889
130000000455,1356.888888888889
130000000456,1356.888888888889
130000000457,21171.375
130000000458,1356.888888888889
130000000460,15963.375
130000000463,981.8125
130000000474,1356.888888888889
130000000487,158714.0625
130000000489,2147.625
130000000493,1356.888888888889
130000000494,1062.625
130000000501,1356.888888888889
130000000518,52814.3125
130000000519,3857.25
